"","state","county_name","county_fips","2000","2004","2008","2012","2016","2020"
"38","ALABAMA","LAMAR",1075,-0.250655262794868,-0.426724763979666,-0.537809187279152,-0.531816913201228,-0.687194946884869,-0.722368969831781
"39","ALABAMA","LAUDERDALE",1077,-0.11211376295236,-0.203007518796992,-0.281833928196515,-0.308742281442964,-0.454067046173308,-0.446694783373554
"40","ALABAMA","LAWRENCE",1079,0.0512925728354534,-0.112491964859653,-0.280177111716621,-0.269628684807256,-0.485939712725066,-0.546441270039299
"41","ALABAMA","LEE",1081,-0.205388877273678,-0.263281775386685,-0.197551771744133,-0.198918302397027,-0.226166140122654,-0.200996514996711
"42","ALABAMA","LIMESTONE",1083,-0.220529745282221,-0.363773948336945,-0.419123125987303,-0.436165712513043,-0.486399960291855,-0.425875901289733
"43","ALABAMA","LOWNDES",1085,0.467563671311869,0.406410895200133,0.500137400384721,0.530647520276559,0.468581687612208,0.458814923189466
"44","ALABAMA","MACON",1087,0.744423055146643,0.662272775592644,0.740461524317367,0.742158937848759,0.671225382932166,0.638197867706064
"45","ALABAMA","MADISON",1089,-0.123122540108368,-0.187155697303566,-0.149431977972387,-0.186180744103857,-0.16340145297419,-0.0795514640570528
"46","ALABAMA","MARENGO",1091,0.0157160699417152,-0.0211199379965123,0.0357423066864266,0.0720291236890006,0.034746225213753,0.013302752293578
"47","ALABAMA","MARION",1093,-0.196495406600885,-0.401941747572816,-0.56139214892756,-0.615282940933499,-0.758009858287123,-0.778011153762584
"48","ALABAMA","MARSHALL",1095,-0.239486941298367,-0.455082404496523,-0.563498763794247,-0.600872075170423,-0.688526446936233,-0.687126465767242
"49","ALABAMA","MOBILE",1097,-0.139697305807006,-0.180403263358657,-0.0874636211306112,-0.0922602708390521,-0.132745155930692,-0.118849773973051
"50","ALABAMA","MONROE",1099,-0.15774773768294,-0.227082022236207,-0.102204052612869,-0.077231976092641,-0.142439879271736,-0.158605174353206
"51","ALABAMA","MONTGOMERY",1101,0.0192211931082561,0.0118572225320692,0.192232416486066,0.242857423178054,0.259840630801644,0.314891213346917
"52","ALABAMA","MORGAN",1103,-0.227595417164546,-0.390282298381092,-0.437636025483756,-0.445066196297873,-0.51796856488429,-0.491977216038122
"53","ALABAMA","PERRY",1105,0.395368930361154,0.367372804635162,0.451047247929859,0.50204951631415,0.457938613111027,0.482026768642447
"54","ALABAMA","PICKENS",1107,-0.0190866510538642,-0.137428821725799,-0.0834409456640509,-0.0696077411299553,-0.155522951163278,-0.162598262308647
"55","ALABAMA","PIKE",1109,-0.161323975720789,-0.265000420769166,-0.152275170189896,-0.136669738427731,-0.200258201701094,-0.173831370565711
"56","ALABAMA","RANDOLPH",1111,-0.198509912867786,-0.367736918120209,-0.395897534668721,-0.398730525100981,-0.531461666830274,-0.586509181507797
"57","ALABAMA","RUSSELL",1113,0.148764805414552,0.0022606936760069,0.0729579698651864,0.117696911912707,0.0191628583298712,0.0639504899432697
"58","ALABAMA","ST. CLAIR",1115,-0.44134495641345,-0.618771647062858,-0.63242196667449,-0.660919540229885,-0.678697916666667,-0.639544564703765
"59","ALABAMA","SHELBY",1117,-0.554790110739119,-0.615732643905406,-0.534349039639023,-0.55547147783411,-0.494232326624133,-0.403932144410613
"60","ALABAMA","SUMTER",1119,0.457621550591327,0.411472096999845,0.503276353276353,0.545752099046535,0.493682732802995,0.48481958353203
"61","ALABAMA","TALLADEGA",1121,-0.0999174885073278,-0.232691149909693,-0.185153783183253,-0.160039552932011,-0.254228155775736,-0.255082298180187
"62","ALABAMA","TALLAPOOSA",1123,-0.222851165938596,-0.386642156862745,-0.365232251048625,-0.322746826703489,-0.414400082110233,-0.433709685103139
"63","ALABAMA","TUSCALOOSA",1125,-0.15618657883355,-0.235285693827868,-0.159785583941606,-0.174322432879501,-0.192998790810157,-0.148072572417158
"64","ALABAMA","WALKER",1127,-0.0727350727350727,-0.35784538372052,-0.464260784587463,-0.529224080502086,-0.670772258414767,-0.679114533205005
"65","ALABAMA","WASHINGTON",1129,-0.0962348604528699,-0.23220565053959,-0.294814814814815,-0.317270448849396,-0.429860541427399,-0.485128436232537
"66","ALABAMA","WILCOX",1131,0.347834568864612,0.352692713833157,0.422543886664614,0.486795909021523,0.425302386400785,0.375232932407251
"67","ALABAMA","WINSTON",1133,-0.39933462116334,-0.565480188045668,-0.632638819659057,-0.723285978999382,-0.810239503539222,-0.817174760723148
"68","ARIZONA","APACHE",4001,0.363795230263158,0.300603355649227,0.281881130986728,0.344204580625193,0.319691985105383,0.070681223700671
"69","ARIZONA","COCHISE",4003,-0.145001654583195,-0.203268664433604,-0.206534207292093,-0.223476113707324,-0.212776167149855,-0.10289202872175
"70","ARIZONA","COCONINO",4005,0.0664824009979698,0.128513211012685,0.170156779037244,0.155361388722429,0.188946875418172,-0.0202396549841686
"71","ARIZONA","GILA",4007,-0.0822056833558863,-0.193302307729214,-0.278108628486992,-0.267465626161278,-0.195629070496226,-0.0672402573928133
"72","ARIZONA","GRAHAM",4009,-0.274420529801325,-0.399440298507463,-0.407179145498459,-0.376803036693378,-0.232640598837782,-0.150650216738913
"73","ARIZONA","GREENLEE",4011,-0.136148648648649,-0.245516791653081,-0.187778922073464,-0.0948217888365837,-0.154083204930663,-0.178018995929444
"74","ARIZONA","LA PAZ",4012,-0.172652241802364,-0.258951533135509,-0.284582132564841,-0.320797621129963,-0.40799865568812,-0.142665593993028
"75","ARIZONA","MARICOPA",4013,-0.103453591497828,-0.146389313444298,-0.105704041577714,-0.107221780702302,-0.0283537670442151,-0.0210686489915596
"76","ARIZONA","MOHAVE",4015,-0.156679730862463,-0.281817080976352,-0.32898454256342,-0.423296671904014,-0.510701374729495,-0.171924561470555
"77","ARIZONA","NAVAJO",4017,-0.0235415755358492,-0.0761215719011842,-0.116815642458101,-0.0787197000133923,-0.102198838536755,-0.0443718971545579
"78","ARIZONA","PIMA",4019,0.080340008343763,0.0600124827272306,0.0606159195583436,0.0692531066056246,0.1357390190684,-0.0353979750075423
"79","ARIZONA","PINAL",4021,-0.0114313393073383,-0.150939308594596,-0.144608754516938,-0.164086229977381,-0.192418137186791,-0.0890125098662515
"80","ARIZONA","SANTA CRUZ",4023,0.212414258405487,0.192063764141241,0.31308727354732,0.377932920685188,0.474228686180247,0.0166700756800982
"81","ARIZONA","YAVAPAI",4025,-0.235695022571378,-0.232763848997013,-0.243888487475915,-0.304637874814276,-0.312276103101791,-0.085043394474274
"82","ARIZONA","YUMA",4027,-0.127495462794918,-0.159937605615495,-0.137980052734151,-0.126164994160132,-0.0105640445199019,-0.0297791960618766
"83","ARKANSAS","ARKANSAS",5001,-0.0747018204645323,-0.0977541030809099,-0.224419604471195,-0.222051124114567,-0.303766902768835,-0.0438652256834075
"84","ARKANSAS","ASHLEY",5003,0.0455809454721315,-0.0805921052631579,-0.281184910900255,-0.25350334553718,-0.362489174811332,-0.0971486247792077
"85","ARKANSAS","BAXTER",5005,-0.180871438831697,-0.215812196438208,-0.315950152645013,-0.440353689435855,-0.531872913083072,-0.0995382491550436
"86","ARKANSAS","BENTON",5007,-0.32734966260299,-0.378958030563262,-0.365346443547645,-0.403875998334532,-0.339440634553416,-0.0586596837680966
"87","ARKANSAS","BOONE",5009,-0.298936560322699,-0.348717601678284,-0.396794623238982,-0.479955818335391,-0.577803984855068,-0.18762416734837
"88","ARKANSAS","BRADLEY",5011,0.0826840914802714,0.0458931513297246,-0.144023756495917,-0.187568455640745,-0.231864221188065,-0.131910235358511
"89","ARKANSAS","CALHOUN",5013,-0.0508009153318078,-0.173252279635258,-0.347767253044655,-0.367065317387305,-0.404142794182459,-0.208065994500458
"90","ARKANSAS","CARROLL",5015,-0.204483837330553,-0.193015933594123,-0.180640892333869,-0.2385348129235,-0.320133853876185,-0.124777485801475
"91","ARKANSAS","CHICOT",5017,0.282120395327942,0.266554551187723,0.17741935483871,0.224489795918367,0.151819923371648,0.112600536193029
"92","ARKANSAS","CLARK",5019,0.102596800370971,0.0933725106105126,-0.0374972509346822,-0.063265548816744,-0.0919540229885057,-0.0910065515187612
"93","ARKANSAS","CLAY",5021,0.215762711864407,0.0828412073490814,-0.142986753765197,-0.290998043052838,-0.496538461538462,-0.443179625699402
"94","ARKANSAS","CLEBURNE",5023,-0.157734887822083,-0.194254330376003,-0.441965073205151,-0.521421825362754,-0.608771203971866,-0.248343848580442
"95","ARKANSAS","CLEVELAND",5025,-0.0829927695693178,-0.159897025171625,-0.439372325249643,-0.449479485609308,-0.518485390578414,-0.273333333333333
"96","ARKANSAS","COLUMBIA",5027,-0.1090576985065,-0.163588656776668,-0.241368487131199,-0.236171337916446,-0.260605378642962,-0.0392293407613742
"97","ARKANSAS","CONWAY",5029,-0.00677356925628974,-0.00393109029945658,-0.189481445072499,-0.195213454075032,-0.276649426012363,-0.177317213586644
"98","ARKANSAS","CRAIGHEAD",5031,0.00866558015661645,-0.0722458977886648,-0.244994833376389,-0.3098738170347,-0.347285862873528,-0.119082859442757
"99","ARKANSAS","CRAWFORD",5033,-0.25622695035461,-0.324837017793245,-0.460257159555815,-0.498470205429557,-0.543340757238307,-0.143705118093894
"100","ARKANSAS","CRITTENDEN",5035,0.103294544355448,0.0880392156862745,0.146809093399069,0.148899258195741,0.0906469408224674,0.0319545426773385
"101","ARKANSAS","CROSS",5037,0.0101367658889783,-0.103053435114504,-0.254277699859748,-0.29785960185601,-0.376054698865289,-0.0929127052722558
"102","ARKANSAS","DALLAS",5039,0.0418045112781955,-0.00945906000591191,-0.0861965039180229,-0.106355382619974,-0.124142908697221,-0.149490373725934
"103","ARKANSAS","DESHA",5041,0.260956618464961,0.241446094254358,0.121846943138093,0.123755656108597,0.0725863284002819,0.0192122958693564
"104","ARKANSAS","DREW",5043,0.0513340087808173,-0.0496079372699632,-0.190922844175492,-0.189507010402533,-0.243062926459439,-0.0710770121598147
"105","ARKANSAS","FAULKNER",5045,-0.140505202628697,-0.190154282287521,-0.252725903980184,-0.315991316931983,-0.309655564205609,-0.0566436393032998
"106","ARKANSAS","FRANKLIN",5047,-0.0982084690553746,-0.160927424886816,-0.392586872586873,-0.444189602446483,-0.541063515509601,-0.158226960302988
"107","ARKANSAS","FULTON",5049,-0.0146056475170399,-0.0306760847628658,-0.188836612489307,-0.331048208757187,-0.503772003352892,-0.212150810705216
"108","ARKANSAS","GARLAND",5051,-0.0906636983442326,-0.0919958161079843,-0.249914224936526,-0.29979375368297,-0.337605685577748,-0.0631914749202471
"109","ARKANSAS","GRANT",5053,-0.124729752203559,-0.248301329394387,-0.509495068452819,-0.518752893965118,-0.584553391537945,-0.197073170731707
"110","ARKANSAS","GREENE",5055,0.0390900352451137,-0.0481107048110705,-0.29657655010285,-0.368505195843325,-0.523904109589041,-0.116149068322981
"111","ARKANSAS","HEMPSTEAD",5057,0.0932912608039512,0.0318035426731079,-0.191046400870867,-0.262389828059529,-0.287132926656263,-0.172021028037383
"112","ARKANSAS","HOT SPRING",5059,0.0441671978872598,-0.00488896254557507,-0.244332915098285,-0.290142095914742,-0.420545880776959,-0.0969180536752409
"113","ARKANSAS","HOWARD",5061,-0.0589818344920386,-0.115314586283633,-0.249896822121337,-0.318467055132228,-0.386392811296534,-0.128258171286719
"114","ARKANSAS","INDEPENDENCE",5063,-0.0861652578920131,-0.152716931826916,-0.37133100252053,-0.439380495281116,-0.518216541795211,-0.163519845644983
"115","ARKANSAS","IZARD",5065,0.0568362480127186,-0.0449663207718915,-0.268493675737831,-0.388594164456233,-0.537628487518355,-0.206368330464716
"116","ARKANSAS","JACKSON",5067,0.225790513833992,0.143270622286541,-0.163203152991759,-0.182719281840284,-0.326609775019395,-0.186800235710077
"117","ARKANSAS","JEFFERSON",5069,0.329068784235874,0.31013675269734,0.263060392738051,0.290326114742724,0.251873020777014,-0.0226568089673265
"118","ARKANSAS","JOHNSON",5071,-0.0540427314620863,-0.0856539035305818,-0.23080684596577,-0.279698691034823,-0.402107111501317,-0.194251421351864
"119","ARKANSAS","LAFAYETTE",5073,0.0792196275495123,-0.0115951112503917,-0.190213645761544,-0.184363263912598,-0.253846153846154,-0.0742814483016051
"120","ARKANSAS","LAWRENCE",5075,0.104139072847682,0.0896447467876039,-0.209090909090909,-0.315523465703971,-0.492700087950748,-0.218541915656479
"121","ARKANSAS","LEE",5077,0.333899538946858,0.258823529411765,0.214988041456285,0.241530373831776,0.167217448777264,-0.0361657303370786
"122","ARKANSAS","LINCOLN",5079,0.121545403271292,0.0554879532733025,-0.182251475261008,-0.207729468599034,-0.314427600627287,-0.168774193548387
"123","ARKANSAS","LITTLE RIVER",5081,0.114003420102603,0.0192670948243294,-0.289984472049689,-0.362898435953277,-0.422422039410752,-0.117828858412208
"124","ARKANSAS","LOGAN",5083,-0.148715415019763,-0.200561337855222,-0.38750474263311,-0.418769608511799,-0.508900391364727,-0.199635258358663
"125","ARKANSAS","LONOKE",5085,-0.20927381151424,-0.31520653654108,-0.474874689355966,-0.508210997760637,-0.527453874538745,-0.0764464157589198
"126","ARKANSAS","MADISON",5087,-0.236673773987207,-0.227443609022556,-0.288874841972187,-0.329476248477466,-0.488232714515422,-0.282002448646443
"127","ARKANSAS","MARION",5089,-0.194347464671654,-0.222076598223387,-0.298799218095504,-0.388171890511984,-0.549036161530885,-0.194722111155538
"128","ARKANSAS","MILLER",5091,-0.072608221171335,-0.157310260253441,-0.33486025360154,-0.398199491160545,-0.436330868187185,-0.123237945429246
"129","ARKANSAS","MISSISSIPPI",5093,0.151597012553631,0.104006217763018,-0.0220556745182013,-0.0101682242990654,-0.105346864586489,-0.0959325879111975
"130","ARKANSAS","MONROE",5095,0.17643486182812,0.126261248977366,-0.0403015366772978,-0.000619195046439629,-0.061373092926491,-0.0433238636363636
"131","ARKANSAS","MONTGOMERY",5097,-0.184541321208879,-0.212986356745831,-0.351463279955825,-0.425675675675676,-0.532452936218039,-0.210689388071263
"132","ARKANSAS","NEVADA",5099,0.0189941144997325,-0.0166810468794938,-0.161760660247593,-0.201536643026005,-0.259704251386322,-0.165872543180465
"133","ARKANSAS","NEWTON",5101,-0.337153043035396,-0.290772042028323,-0.355050505050505,-0.413821360284075,-0.579802824407141,-0.348924462231116
"134","ARKANSAS","OUACHITA",5103,0.0697450697450697,-0.0147417840375587,-0.108534136546185,-0.0860882210373243,-0.103673880221439,-0.0531727074462561
"135","ARKANSAS","PERRY",5105,-0.116296481157974,-0.116000902730761,-0.32507595232531,-0.353986795327577,-0.454946586158848,-0.178301275124271
"136","ARKANSAS","PHILLIPS",5107,0.307527112638248,0.279769959404601,0.289664399598617,0.328373266078184,0.268085718394937,-0.0483819288689523
"137","ARKANSAS","PIKE",5109,-0.168975069252078,-0.208791208791209,-0.413010590015129,-0.526927138331573,-0.619191158000502,-0.176165803108808
"138","ARKANSAS","POINSETT",5111,0.153973738769869,0.0665544477534637,-0.272578203834511,-0.341798941798942,-0.469049469049469,-0.269910916101582
"139","ARKANSAS","POLK",5113,-0.317669956902544,-0.348634440312861,-0.457752896758235,-0.569376132539477,-0.656785323775969,-0.202826855123675
"140","ARKANSAS","POPE",5115,-0.248344370860927,-0.311644818677638,-0.433262376013406,-0.471500562649836,-0.498737205901901,-0.0882039947609692
"141","ARKANSAS","PRAIRIE",5117,-0.0852580553179356,-0.129139072847682,-0.347530316474416,-0.40528494110156,-0.490998838559814,-0.282689556509299
"142","ARKANSAS","PULASKI",5119,0.097946536008368,0.0997509192266635,0.115542663766014,0.114593332956877,0.177229371119567,-0.00329497046294335
"143","ARKANSAS","RANDOLPH",5121,0.0588735749532074,0.0380980950952452,-0.181357809780028,-0.277871054398925,-0.483461357579558,-0.17586611861421
"144","ARKANSAS","ST. FRANCIS",5123,0.185028248587571,0.194931163954944,0.165071015255129,0.184405644582636,0.112516823687752,-0.0400956668542487
"145","ARKANSAS","SALINE",5125,-0.182674199623352,-0.272018488419342,-0.409513358564934,-0.426968679614126,-0.433915547024952,-0.0889060552327113
"146","ARKANSAS","SCOTT",5127,-0.23988947500628,-0.257800891530461,-0.435043804755945,-0.476373626373626,-0.606552706552707,-0.315685722331738
"147","ARKANSAS","SEARCY",5129,-0.340315426318383,-0.29934869739479,-0.458799064205875,-0.510286951813752,-0.631437768240343,-0.214730032346355
"148","ARKANSAS","SEBASTIAN",5131,-0.197415274284718,-0.244825948293411,-0.346292696473202,-0.370762418707624,-0.376974259022784,-0.0956724649978787
"149","ARKANSAS","SEVIER",5133,-0.00372699743768926,-0.104542490762878,-0.400436681222707,-0.483602771362587,-0.483779044278825,-0.201460976547482
"150","ARKANSAS","SHARP",5135,-0.0648330058939096,-0.111378848728246,-0.289437396580254,-0.38843883015241,-0.542833494275072,-0.158339941845096
"151","ARKANSAS","STONE",5137,-0.119341563786008,-0.168138403315913,-0.363636363636364,-0.451998505790064,-0.517977928088288,-0.217076456719434
"152","ARKANSAS","UNION",5139,-0.152860529181882,-0.19240690892777,-0.261190988998195,-0.262152878849625,-0.272345211317628,-0.17071114590233
"153","ARKANSAS","VAN BUREN",5141,-0.0405211912943872,-0.0919446704637917,-0.317022228852752,-0.39393468118196,-0.522278239542172,-0.138849750224158
"154","ARKANSAS","WASHINGTON",5143,-0.132260634680037,-0.126811537681544,-0.130769230769231,-0.162531933011638,-0.0990703753924335,-0.0583243162964377
"155","ARKANSAS","WHITE",5145,-0.217968397291196,-0.297899716177862,-0.47245409015025,-0.537301048502678,-0.584407950328814,-0.190286546867411
"156","ARKANSAS","WOODRUFF",5147,0.302150132025651,0.314276272306675,0.0746106483158276,0.0420856610800745,-0.0890704006223259,-0.166397415185784
"157","ARKANSAS","YELL",5149,-0.0248495138138602,-0.114882114431596,-0.299039098740888,-0.388349514563107,-0.48578971890045,-0.184987390594867
"158","CALIFORNIA","ALAMEDA",6001,0.452344154583118,0.520157220254591,0.59506238839088,0.606911534109415,0.640290034939917,0.625073045307569
"159","CALIFORNIA","ALPINE",6003,-0.0273037542662116,0.0886981402002861,0.245664739884393,0.234303215926493,0.194352159468439,0.313090418353576
"160","CALIFORNIA","AMADOR",6005,-0.184945680289705,-0.25285858166953,-0.146092503987241,-0.195535157799309,-0.252678470734183,-0.243543758967001
"161","CALIFORNIA","BUTTE",6007,-0.170160413755211,-0.0962448425340784,0.0234630053394355,-0.0199444640338505,-0.0374304131262819,0.0166166989986871
"162","CALIFORNIA","CALAVERAS",6009,-0.185738503920322,-0.238276696852865,-0.129666180382734,-0.169604333057927,-0.240620677731674,-0.238256515977028
"163","CALIFORNIA","COLUSA",6011,-0.337030411449016,-0.35598443074927,-0.181054596360243,-0.213291349022207,-0.134197828709288,-0.165808315538249
"164","CALIFORNIA","CONTRA COSTA",6013,0.217483052757957,0.258762213719158,0.377608767851212,0.352117400610644,0.436168820721832,0.453297346021785
"165","CALIFORNIA","DEL NORTE",6015,-0.169881842295635,-0.155397516187241,-0.0675689854160109,-0.093842645381984,-0.17252563297761,-0.155767047935039
"166","CALIFORNIA","EL DORADO",6017,-0.219377287346124,-0.239180324068708,-0.105298839937154,-0.178058891116768,-0.137224733147418,-0.0879570244234196
"167","CALIFORNIA","FRESNO",6019,-0.100903389408382,-0.157120893348438,0.0209005872437006,0.0179231687575098,0.0612498627439173,0.0782671127955124
"168","CALIFORNIA","GLENN",6021,-0.378486970497073,-0.351139374668786,-0.220265209029254,-0.253066985126479,-0.287539598732841,-0.271576524741082
"169","CALIFORNIA","HUMBOLDT",6023,0.0291574358607875,0.187360708288811,0.28212531580021,0.272002784061249,0.250261621037707,0.334064465523002
"170","CALIFORNIA","IMPERIAL",6025,0.102463973459585,0.089838622500193,0.26156620298815,0.320471930506936,0.415108856126926,0.243748127522338
"171","CALIFORNIA","INYO",6027,-0.263723608445298,-0.199274423425758,-0.0914098206961209,-0.11423593827775,-0.135171902052931,0.00147617039223956
"172","CALIFORNIA","KERN",6029,-0.244970050683459,-0.340579916341804,-0.177522009877604,-0.167619383037133,-0.126534323382331,-0.101928645362473
"173","CALIFORNIA","KINGS",6031,-0.188318334215634,-0.316891533979372,-0.141363791728381,-0.149341142020498,-0.131977001326847,-0.122500626980689
"174","CALIFORNIA","LAKE",6033,0.0964673263540322,0.0822415501486293,0.192584762352204,0.169424137488778,0.0366182233834095,0.0630987088713036
"175","CALIFORNIA","LASSEN",6035,-0.387115057623276,-0.434379645011804,-0.342232370246773,-0.397173078723205,-0.508361839604713,-0.514807708350713
"176","CALIFORNIA","LOS ANGELES",6037,0.311141775200972,0.27518469232177,0.403655181891167,0.418592252222289,0.493438852892635,0.441649577369667
"177","CALIFORNIA","MADERA",6039,-0.258511753256476,-0.293708096957194,-0.132947703931059,-0.171424271308885,-0.146780478753015,-0.115573587433931
"178","CALIFORNIA","MARIN",6041,0.359408874994925,0.479487692615569,0.577301939413825,0.513069077284487,0.624212876867735,0.665314766091253
"179","CALIFORNIA","MARIPOSA",6043,-0.236685657666584,-0.227367446168094,-0.124132214278313,-0.182444444444444,-0.23239833277008,-0.181128404669261
"180","CALIFORNIA","MENDOCINO",6045,0.126765475152572,0.299379239896278,0.427878848460616,0.386526544249936,0.298609814019265,0.357983387171204
"181","CALIFORNIA","MERCED",6047,-0.0669602126224761,-0.142928639226853,0.0834848294884654,0.0874035161222747,0.121374789868482,0.105947832232701
"182","CALIFORNIA","MODOC",6049,-0.49281714146579,-0.468132854578097,-0.37737556561086,-0.417962870045158,-0.480200633579725,-0.451070688464195
"183","CALIFORNIA","MONO",6051,-0.116220544497827,0.00131332082551595,0.132651229581763,0.0864697934761629,0.125473843821077,0.222617987533393
"184","CALIFORNIA","MONTEREY",6053,0.202979563360389,0.220026657245632,0.382607891634498,0.3686102430415,0.406220016790597,0.412718166456202
"185","CALIFORNIA","NAPA",6055,0.144304384811693,0.20556096697069,0.324687300895342,0.286897907597248,0.355015316430946,0.403894663894664
"186","CALIFORNIA","NEVADA",6057,-0.175403862760378,-0.0850406594838013,0.0530846227110177,-0.00625048378357458,0.0489305542914353,0.147953667953668
"187","CALIFORNIA","ORANGE",6059,-0.153959450203676,-0.207391996243348,-0.0255753943660629,-0.0622554922933309,0.0858548618354083,0.0903421756466176
"188","CALIFORNIA","PLACER",6061,-0.232480751109942,-0.26412108928046,-0.112849278192101,-0.193220952358716,-0.118295330864859,-0.0664400809923262
